id,name,pca_x,pca_y,tsne_x,tsne_y
doc_3835,금성문고,-0.2157946676015854,-0.027496907860040665,-23.619434356689453,14.753087043762207
doc_25595,탈무드도서관,-0.2855820059776306,-0.15772992372512817,-33.463050842285156,4.695242881774902
doc_6999,도원수영장,0.35999757051467896,-0.22712618112564087,52.91386032104492,4.679813861846924
doc_17760,엘리시안키즈룸,0.08417624235153198,0.15974320471286774,17.027496337890625,-25.791728973388672
doc_4162,김제서예문화전시관,-0.06117526814341545,0.3266730010509491,7.34541654586792,10.643021583557129
doc_8054,루씨작은도서관,-0.31670039892196655,-0.2099887579679489,-41.50527572631836,7.036220550537109
doc_11574,북트리책읽어주는도서관산본센터,-0.23490923643112183,-0.1471237689256668,-35.24559783935547,10.530867576599121
doc_14302,세계골프역사박물관,0.06832203269004822,0.13809508085250854,8.38408374786377,23.931961059570312
doc_11849,빅뱅도서관,-0.3120235800743103,-0.1447121798992157,-23.68045425415039,-5.346282005310059
doc_6429,대병우리학교마을도서관,-0.30290329456329346,-0.0924144759774208,-34.144168853759766,-3.855790376663208
doc_15467,순천문고,-0.2462882697582245,-0.01587996631860733,-32.676971435546875,-12.019705772399902
doc_10458,보나장신구박물관,-0.02169927768409252,0.23421305418014526,8.924094200134277,20.30048179626465
doc_27518,한신휴플러스내 실내놀이터,0.09103742241859436,-0.06085049360990524,11.96469783782959,-24.920536041259766
doc_12491,상낙월구심문고,-0.22351035475730896,0.021746614947915077,-15.97773265838623,6.623390197753906
doc_3046,국립전사박물관,-0.06449123471975327,0.3257351219654083,6.879738807678223,9.093201637268066
doc_1914,과천시민회관빙상장,0.312650591135025,-0.1367347091436386,46.91442108154297,-19.31056022644043
doc_10543,보잉보잉팡팡,-0.21346640586853027,-0.05348625034093857,-23.780851364135742,15.870972633361816
doc_25142,컨트리맨즈 실내놀이시설,0.10014601051807404,0.005780464969575405,16.419740676879883,-22.651628494262695
doc_15855,식품의약품안전청정보자료실,-0.17567911744117737,0.0448305606842041,-21.72210121154785,4.574079990386963
doc_17461,어린이공원,0.08233479410409927,0.12236844748258591,15.36368179321289,-11.375341415405273
doc_8968,목동청소년수련관체육관,0.34821876883506775,-0.19294597208499908,58.26559066772461,-11.35488510131836
doc_14442,세청문고,-0.246474951505661,0.024169111624360085,-17.89288902282715,8.016995429992676
doc_6229,당진기업홍보관,-0.025314534083008766,0.2254585325717926,-10.457223892211914,-2.538555383682251
doc_1425,고인돌식물원,0.0718042328953743,0.26780402660369873,18.246627807617188,4.350414276123047
doc_17139,"앵봉산 생태놀이터(서오릉도시자연공원, 서오릉고개 녹지연결로 옆)",0.14298006892204285,0.013997655361890793,19.729516983032227,-14.525618553161621
doc_7166,동구문화체육센터 수영장,0.3824821412563324,-0.22511200606822968,52.42030715942383,2.198312520980835
doc_8549,망우청소년수련관,0.3404797613620758,-0.19493727385997772,63.6264762878418,-7.695751264691353e-05
doc_9420,문화의집작은도서관,-0.27612602710723877,-0.12572087347507477,-35.95804977416992,4.3703508377075195
doc_23745,진도무형문화재전수관,-0.09401276707649231,0.2879646122455597,-1.298017978668213,1.0028870105743408
doc_25939,틈틈이도서관,-0.29284316301345825,-0.14145036041736603,-32.76704406738281,-0.9030083417892456
